0.0017284 	0.000208437 	9.6393e-06 	9.64757e-06
0.00358025 	0.000256427 	3.55977e-05 	1.94447e-05
0.00635802 	6.6982e-06 	0.000107767 	3.17783e-05
0.0105247 	-0.00118829 	0.000324146 	3.37059e-05
0.0182096 	-0.0042469 	0.000940747 	-5.55966e-05
0.0287048 	-0.00887954 	0.00211274 	-0.000306626
0.0394538 	-0.0135837 	0.00362795 	-0.00063836
0.0504629 	-0.0174375 	0.00521101 	-0.000951654
0.0617382 	-0.0203326 	0.00675032 	-0.00123977
0.0732864 	-0.0223857 	0.00820653 	-0.00151432
0.0851139 	-0.0237787 	0.00956862 	-0.00177632
0.0910983 	-0.024334 	0.0102269 	-0.00190401
0.0972277 	-0.0246538 	0.0108446 	-0.00201241
0.109634 	-0.0251006 	0.0120272 	-0.00219499
0.12234 	-0.0252002 	0.0131142 	-0.00230307
0.136096 	-0.0250136 	0.0141427 	-0.00233105
0.150925 	-0.0245889 	0.0151218 	-0.00228682
0.166112 	-0.0239793 	0.0160387 	-0.00219589
0.181667 	-0.0232398 	0.0169097 	-0.0020918
0.197598 	-0.0224162 	0.0177583 	-0.00200088
0.213914 	-0.021524 	0.0186094 	-0.00193485
0.230625 	-0.0205627 	0.0194829 	-0.00188576
0.247741 	-0.0195378 	0.0203818 	-0.00183792
0.26527 	-0.0184573 	0.0212976 	-0.00179058
0.283224 	-0.0173146 	0.0222247 	-0.00175682
0.301611 	-0.0160944 	0.0231539 	-0.00174578
0.320444 	-0.0147922 	0.0240683 	-0.00175675
0.339732 	-0.0134098 	0.024953 	-0.00178326
0.359487 	-0.0119429 	0.0257955 	-0.00181155
0.379719 	-0.0103809 	0.0265821 	-0.00182787
0.400441 	-0.00872169 	0.027304 	-0.0018336
0.421664 	-0.00697701 	0.0279513 	-0.00184061
0.443401 	-0.00515383 	0.0285148 	-0.00185596
0.465663 	-0.0032501 	0.0289902 	-0.00187504
0.488464 	-0.00127155 	0.0293665 	-0.00189001
0.511537 	0.000749446 	0.0296199 	-0.0018923
0.534338 	0.00275802 	0.0297238 	-0.00187056
0.556601 	0.00470925 	0.0296701 	-0.00182504
0.578337 	0.00657418 	0.0294693 	-0.0017682
0.59956 	0.00832982 	0.0291291 	-0.00171082
0.620282 	0.00996223 	0.0286504 	-0.00165621
0.640515 	0.0114675 	0.0280429 	-0.00160436
0.660269 	0.0128457 	0.0273333 	-0.0015563
0.679558 	0.0140929 	0.0265507 	-0.00151414
0.69839 	0.0152035 	0.0257103 	-0.00148237
0.716778 	0.0161745 	0.024818 	-0.00146008
0.734731 	0.017005 	0.0238811 	-0.00145309
0.752261 	0.0176949 	0.0229079 	-0.00147544
0.769376 	0.018254 	0.0219207 	-0.00152117
0.786087 	0.0186995 	0.020946 	-0.00157193
0.802404 	0.019036 	0.0199807 	-0.00162058
0.818335 	0.0192557 	0.0190023 	-0.00166802
0.833889 	0.0193409 	0.0179908 	-0.00171163
0.849077 	0.0192752 	0.01694 	-0.00175053
0.863906 	0.0190808 	0.015862 	-0.00178872
0.878384 	0.0188155 	0.0147761 	-0.00181852
0.892521 	0.018528 	0.0136916 	-0.00183397
0.906324 	0.0182491 	0.0125895 	-0.00184743
0.9198 	0.0180367 	0.0114304 	-0.00185848
0.932959 	0.0180332 	0.0101751 	-0.00185228
0.945807 	0.0185628 	0.00877057 	-0.0018331
0.958351 	0.0202771 	0.00716782 	-0.0018363
0.970599 	0.0241576 	0.0053781 	-0.00185297
0.982557 	0.0311439 	0.00354211 	-0.00184666
0.994232 	0.0413865 	0.00194116 	-0.00187052
1.00549 	0.0533024 	0.000927611 	-0.0019687
1.01656 	0.0650603 	0.00054426 	-0.00215847
1.02783 	0.0759361 	0.000489994 	-0.00241216
1.03928 	0.0851809 	0.00060077 	-0.00255747
1.05092 	0.092454 	0.000789815 	-0.00250931
1.06276 	0.0980338 	0.000950975 	-0.00237316
1.0748 	0.102251 	0.00103639 	-0.00224352
1.08704 	0.105486 	0.00103618 	-0.00212305
1.09949 	0.108102 	0.00098748 	-0.00198671
1.11215 	0.110393 	0.000908449 	-0.00183854
1.12502 	0.112509 	0.000800276 	-0.00170919
1.1381 	0.114597 	0.000697578 	-0.00159969
1.15141 	0.116774 	0.000617845 	-0.00148388
1.16494 	0.119006 	0.000542698 	-0.00137854
1.1787 	0.121228 	0.000472115 	-0.00129662
1.1927 	0.123405 	0.00040589 	-0.00120529
1.20693 	0.125505 	0.000336143 	-0.00110464
1.22139 	0.127531 	0.00026483 	-0.00104241
1.2361 	0.129549 	0.000193454 	-0.00103352
1.25106 	0.131608 	0.000141038 	-0.0010423
1.26627 	0.133653 	0.0001167 	-0.00102013
1.28173 	0.13563 	8.96945e-05 	-0.000948328
1.29746 	0.137537 	4.94328e-05 	-0.000866581
1.31345 	0.139392 	2.03246e-05 	-0.000801598
1.32971 	0.141189 	-7.10859e-06 	-0.000753597
1.34625 	0.142883 	-5.26524e-05 	-0.000725512
1.36306 	0.14444 	-9.01616e-05 	-0.000672933
1.38016 	0.145864 	-0.00010404 	-0.000609807
1.39755 	0.147199 	-0.000103842 	-0.000630955
1.41522 	0.148444 	-8.79357e-05 	-0.000752425
1.43319 	0.149553 	-5.43506e-05 	-0.000923792
1.45148 	0.150543 	-2.08043e-05 	-0.00108505
1.47006 	0.15147 	-1.40326e-06 	-0.00118371
1.48896 	0.152383 	7.91718e-06 	-0.00121895
1.50818 	0.153341 	7.49228e-06 	-0.00123878
1.52772 	0.154356 	-4.3749e-06 	-0.00127689
1.54759 	0.155403 	-2.33034e-05 	-0.00133298
1.56779 	0.156469 	-4.22084e-05 	-0.00141795
1.58834 	0.157516 	-5.98331e-05 	-0.00154584
1.60923 	0.158481 	-7.78705e-05 	-0.00167794
1.63047 	0.159368 	-9.72119e-05 	-0.00176246
1.65207 	0.160283 	-0.000103855 	-0.00179921
1.67403 	0.161318 	-8.46474e-05 	-0.00181378
1.69637 	0.162437 	-5.50191e-05 	-0.00179812
1.71908 	0.163528 	-3.61016e-05 	-0.00168272
1.74217 	0.164544 	-4.48819e-05 	-0.00144916
1.76565 	0.165532 	-6.40346e-05 	-0.00118807
1.78953 	0.166544 	-5.87816e-05 	-0.00097396
1.81381 	0.167555 	-3.8751e-05 	-0.000803028
1.8385 	0.168515 	-2.50552e-05 	-0.000673168
1.8636 	0.169364 	-4.12895e-06 	-0.000593314
1.88913 	0.170089 	1.84147e-05 	-0.000518268
1.91509 	0.170767 	9.48444e-06 	-0.000399836
1.94148 	0.171415 	-1.39072e-05 	-0.000220314
1.96832 	0.172028 	-2.76649e-05 	-7.0214e-06
1.99561 	0.172688 	-5.13176e-05 	0.000180257
2.02336 	0.173457 	-8.09707e-05 	0.000352548
2.05158 	0.174337 	-7.91258e-05 	0.000553154
2.08027 	0.175297 	-5.51057e-05 	0.000733387
2.10945 	0.176307 	-4.3179e-05 	0.000848903
2.13912 	0.177415 	-4.84165e-05 	0.000937491
2.16929 	0.178701 	-6.53398e-05 	0.000949889
2.19996 	0.180112 	-8.55876e-05 	0.000816685
2.23115 	0.181521 	-9.20925e-05 	0.000659749
2.26287 	0.182912 	-6.26016e-05 	0.00063344
2.29512 	0.184336 	-2.98846e-05 	0.00074788
2.32791 	0.185754 	-2.21762e-05 	0.000944176
2.36126 	0.187061 	-1.42145e-07 	0.00111196
2.39517 	0.188195 	1.41589e-05 	0.00118272
2.42965 	0.18917 	5.24227e-06 	0.0012195
2.46471 	0.190035 	9.71433e-07 	0.00127392
2.50036 	0.190855 	-3.1763e-05 	0.00136681
2.53662 	0.191713 	-6.85089e-05 	0.00154732
2.57348 	0.192644 	-4.99232e-05 	0.00187287
2.61096 	0.193619 	-1.69867e-05 	0.00234106
2.64907 	0.194621 	-1.39541e-05 	0.00281263
2.68783 	0.195596 	-1.66945e-05 	0.0031801
2.72724 	0.19648 	-2.32256e-05 	0.00350315
2.76731 	0.197244 	-1.18475e-05 	0.00376704
2.80807 	0.19785 	7.96055e-06 	0.00387866
2.8495 	0.198376 	-1.096e-05 	0.00388926
2.89163 	0.198901 	-1.5642e-05 	0.00383024
2.93447 	0.199423 	0.000138917 	0.00361934
2.97804 	0.198423 	0.000139973 	0.00326805
