#	xx	yy	zz	k
0.0017284	6.94E-06	1.03E-08	5.23E-06	6.09E-06
0.00358025	2.23E-05	1.06E-07	1.56E-05	1.90E-05
0.00635802	4.98E-05	8.08E-07	3.45E-05	4.26E-05
0.0105247	7.54E-05	4.47E-06	6.25E-05	7.12E-05
0.0182096	7.99E-05	1.41E-05	9.10E-05	9.25E-05
0.0287048	6.86E-05	2.89E-05	0.00010417	1.01E-04
0.0394538	5.78E-05	4.55E-05	9.97E-05	1.02E-04
0.0504629	5.26E-05	6.11E-05	8.79E-05	1.01E-04
0.0617382	5.15E-05	7.43E-05	7.62E-05	1.01E-04
0.0732864	5.22E-05	8.47E-05	6.75E-05	1.02E-04
0.0851139	5.29E-05	9.22E-05	6.20E-05	1.04E-04
0.0972276	5.29E-05	9.74E-05	5.86E-05	1.04E-04
0.109634	5.20E-05	0.000100613	5.61E-05	1.04E-04
0.12234	5.03E-05	0.000102127	5.39E-05	1.03E-04
0.136096	4.81E-05	0.000101977	5.20E-05	1.01E-04
0.150925	4.57E-05	0.000100323	5.02E-05	9.81E-05
0.166112	4.29E-05	9.71E-05	4.88E-05	9.44E-05
0.181667	3.98E-05	9.19E-05	4.70E-05	8.94E-05
0.197598	3.70E-05	8.57E-05	4.45E-05	8.36E-05
0.213914	3.49E-05	7.92E-05	4.16E-05	7.79E-05
0.230625	3.33E-05	7.25E-05	3.87E-05	7.23E-05
0.247741	3.13E-05	6.59E-05	3.59E-05	6.66E-05
0.26527	2.93E-05	5.94E-05	3.33E-05	6.10E-05
0.283224	2.78E-05	5.30E-05	3.10E-05	5.59E-05
0.301611	2.71E-05	4.70E-05	2.91E-05	5.16E-05
0.320444	2.70E-05	4.20E-05	2.73E-05	4.82E-05
0.339732	2.78E-05	3.84E-05	2.57E-05	4.60E-05
0.359487	2.97E-05	3.56E-05	2.46E-05	4.50E-05
0.379719	3.31E-05	3.37E-05	2.42E-05	4.55E-05
0.400442	3.74E-05	3.30E-05	2.46E-05	4.75E-05
0.421664	4.15E-05	3.30E-05	2.56E-05	5.00E-05
0.443401	4.43E-05	3.29E-05	2.65E-05	5.18E-05
0.465663	4.52E-05	3.25E-05	2.67E-05	5.22E-05
0.488464	4.44E-05	3.21E-05	2.65E-05	5.15E-05
0.511537	4.23E-05	3.19E-05	2.65E-05	5.04E-05
0.534338	3.93E-05	3.17E-05	2.69E-05	4.89E-05
0.556601	3.52E-05	3.11E-05	2.68E-05	4.65E-05
0.578337	3.12E-05	3.00E-05	2.57E-05	4.35E-05
0.59956	2.84E-05	2.89E-05	2.45E-05	4.09E-05
0.620282	2.67E-05	2.75E-05	2.37E-05	3.89E-05
0.640515	2.58E-05	2.58E-05	2.34E-05	3.76E-05
0.66027	2.60E-05	2.42E-05	2.34E-05	3.68E-05
0.679558	2.72E-05	2.28E-05	2.33E-05	3.67E-05
0.69839	2.87E-05	2.23E-05	2.32E-05	3.71E-05
0.716778	2.96E-05	2.27E-05	2.33E-05	3.78E-05
0.734731	2.99E-05	2.38E-05	2.40E-05	3.89E-05
0.752261	2.96E-05	2.50E-05	2.52E-05	3.99E-05
0.769376	2.87E-05	2.63E-05	2.61E-05	4.05E-05
0.786087	2.71E-05	2.78E-05	2.61E-05	4.05E-05
0.802404	2.53E-05	2.96E-05	2.53E-05	4.01E-05
0.818335	2.42E-05	3.18E-05	2.45E-05	4.03E-05
0.833889	2.42E-05	3.46E-05	2.43E-05	4.16E-05
0.849077	2.53E-05	3.83E-05	2.48E-05	4.42E-05
0.863906	2.73E-05	4.33E-05	2.63E-05	4.85E-05
0.878384	3.07E-05	5.07E-05	2.95E-05	5.54E-05
0.892521	3.68E-05	6.15E-05	3.53E-05	6.68E-05
0.906324	4.86E-05	7.64E-05	4.48E-05	8.49E-05
0.9198	6.93E-05	9.58E-05	5.94E-05	1.12E-04
0.932959	0.000103436	0.00011929	7.93E-05	1.51E-04
0.945807	0.000156543	0.000144415	0.000102084	2.02E-04
0.958351	0.000228788	0.000168341	0.000126406	2.62E-04
0.970599	0.000311868	0.000189353	0.000152897	3.27E-04
0.982557	0.000397839	0.000205597	0.000180173	3.92E-04
0.994232	0.000480764	0.000216214	0.000204307	4.51E-04
1.00549	0.000552175	0.000221585	0.000223221	4.98E-04
1.01656	0.000605588	0.000221377	0.000237908	5.32E-04
1.02783	0.000637025	0.000216206	0.00024855	5.51E-04
1.03928	0.000644995	0.000208992	0.000256268	5.55E-04
1.05092	0.000630161	0.000201313	0.000261998	5.47E-04
1.06276	0.00059459	0.000192796	0.00026334	5.25E-04
1.0748	0.000546568	0.000184727	0.000259392	4.95E-04
1.08704	0.00049551	0.000178925	0.000252017	4.63E-04
1.09949	0.000447271	0.000175572	0.000242824	4.33E-04
1.11215	0.000406712	0.00017403	0.000232513	4.07E-04
1.12502	0.000377529	0.000173862	0.000222462	3.87E-04
1.1381	0.000360432	0.000174574	0.000215754	3.75E-04
1.15141	0.000352077	0.000175316	0.00021408	3.71E-04
1.16494	0.000346663	0.000175643	0.000215452	3.69E-04
1.1787	0.000340116	0.000175484	0.000216975	3.66E-04
1.19269	0.000332069	0.000174153	0.000217439	3.62E-04
1.20692	0.000322192	0.000171299	0.000215823	3.55E-04
1.22139	0.000309614	0.000168041	0.000212024	3.45E-04
1.2361	0.000296548	0.000164936	0.00020779	3.35E-04
1.25106	0.000286324	0.000161674	0.000204048	3.26E-04
1.26627	0.000279484	0.000158267	0.000201278	3.20E-04
1.28173	0.000274934	0.000155112	0.000198457	3.14E-04
1.29746	0.000270537	0.000152158	0.000193954	3.08E-04
1.31345	0.000264283	0.000148699	0.00018868	3.01E-04
1.32971	0.000257037	0.000144744	0.000182331	2.92E-04
1.34625	0.000250102	0.000140543	0.000174689	2.83E-04
1.36306	0.000242287	0.000135768	0.000168274	2.73E-04
1.38016	0.000232495	0.000130388	0.000163647	2.63E-04
1.39754	0.000222599	0.000125577	0.000159927	2.54E-04
1.41522	0.000213856	0.000122405	0.000156853	2.47E-04
1.43319	0.00020542	0.000120118	0.0001531	2.39E-04
1.45147	0.000197438	0.000117851	0.000147689	2.31E-04
1.47006	0.000190637	0.00011588	0.000141899	2.24E-04
1.48896	0.000185649	0.00011421	0.000137173	2.19E-04
1.50818	0.000183209	0.000112423	0.000133305	2.14E-04
1.52772	0.000183437	0.000110797	0.000129727	2.12E-04
1.54759	0.000185651	0.000109491	0.000126889	2.11E-04
1.56779	0.000188601	0.000108442	0.00012566	2.11E-04
1.58834	0.000190826	0.000108187	0.000125525	2.12E-04
1.60923	0.000191293	0.000108582	0.000125075	2.12E-04
1.63047	0.000190593	0.000108788	0.000124051	2.12E-04
1.65207	0.000190584	0.000108075	0.000123068	2.11E-04
1.67403	0.000191351	0.000106422	0.000122574	2.10E-04
1.69637	0.000190654	0.000105032	0.000122302	2.09E-04
1.71908	0.000187172	0.000104979	0.000121209	2.07E-04
1.74217	0.000181966	0.000105635	0.000119312	2.03E-04
1.76565	0.000176043	0.000105766	0.000117757	2.00E-04
1.78953	0.000168725	0.00010572	0.00011655	1.95E-04
1.81381	0.000160715	0.000105921	0.000115298	1.91E-04
1.8385	0.000152939	0.00010521	0.000114372	1.86E-04
1.8636	0.000144681	0.00010245	0.00011346	1.80E-04
1.88913	0.000136871	9.80E-05	0.00011159	1.73E-04
1.91509	0.000130437	9.34E-05	0.000108884	1.66E-04
1.94148	0.000125251	8.98E-05	0.000106742	1.61E-04
1.96832	0.000120992	8.69E-05	0.000106288	1.57E-04
1.99561	0.00011636	8.45E-05	0.000107342	1.54E-04
2.02336	0.000110943	8.33E-05	0.000108951	1.52E-04
2.05158	0.000105842	8.36E-05	0.000110311	1.50E-04
2.08027	0.000101265	8.39E-05	0.000111602	1.48E-04
2.10945	9.69E-05	8.32E-05	0.000113366	1.47E-04
2.13912	9.37E-05	8.24E-05	0.00011445	1.45E-04
2.16929	9.20E-05	8.21E-05	0.000113256	1.44E-04
2.19996	9.20E-05	8.27E-05	0.00011005	1.42E-04
2.23115	9.47E-05	8.39E-05	0.000105768	1.42E-04
2.26287	9.89E-05	8.44E-05	0.000100157	1.42E-04
2.29512	9.95E-05	8.33E-05	9.30E-05	1.38E-04
2.32791	9.44E-05	8.12E-05	8.50E-05	1.30E-04
2.36126	8.75E-05	7.84E-05	7.69E-05	1.21E-04
2.39518	8.16E-05	7.50E-05	7.04E-05	1.13E-04
2.42965	7.56E-05	7.04E-05	6.60E-05	1.06E-04
2.46471	6.97E-05	6.45E-05	6.33E-05	9.87E-05
2.50036	6.47E-05	5.75E-05	6.13E-05	9.17E-05
2.53662	5.97E-05	5.11E-05	5.86E-05	8.47E-05
2.57348	5.49E-05	4.67E-05	5.47E-05	7.82E-05
2.61096	5.02E-05	4.31E-05	5.03E-05	7.18E-05
2.64907	4.48E-05	3.92E-05	4.53E-05	6.46E-05
2.68783	3.90E-05	3.52E-05	4.01E-05	5.72E-05
2.72724	3.44E-05	3.14E-05	3.52E-05	5.05E-05
2.76731	3.16E-05	2.77E-05	3.13E-05	4.53E-05
2.80807	2.95E-05	2.37E-05	2.86E-05	4.09E-05
2.8495	2.76E-05	1.92E-05	2.63E-05	3.66E-05
2.89163	2.57E-05	1.43E-05	2.38E-05	3.19E-05
2.93447	2.47E-05	8.66E-06	2.08E-05	2.71E-05
2.97804	3.11E-05	2.80E-06	1.83E-05	2.61E-05
