#	xx	yy	yy	k
1.05092	0.000593704	0.000225292	0.00029009	5.55E-04
1.06276	0.000577487	0.000218995	0.000285782	5.41E-04
1.0748	0.000550577	0.000212226	0.000278005	5.20E-04
1.08704	0.000519264	0.000205028	0.00026769	4.96E-04
1.09949	0.000488636	0.000198402	0.000256915	4.72E-04
1.11215	0.000458287	0.000192771	0.000246191	4.49E-04
1.12502	0.000429368	0.000188008	0.000236602	4.27E-04
1.1381	0.000404742	0.000183703	0.000228856	4.09E-04
1.15141	0.000383727	0.000179745	0.000222539	3.93E-04
1.16494	0.000366015	0.000176804	0.000217494	3.80E-04
1.1787	0.000351107	0.000174817	0.000214893	3.70E-04
1.19269	0.000336938	0.000173014	0.000214963	3.62E-04
1.20692	0.000323241	0.000171271	0.000214769	3.55E-04
1.22139	0.000309943	0.000169636	0.000211992	3.46E-04
1.2361	0.000297239	0.000168185	0.000207812	3.37E-04
1.25106	0.000286148	0.000167168	0.000203766	3.29E-04
1.26627	0.000276914	0.000165617	0.000200013	3.21E-04
1.28173	0.000269484	0.000162791	0.000196648	3.14E-04
1.29746	0.000263906	0.000159057	0.000192945	3.08E-04
1.31345	0.00025964	0.000154275	0.000187751	3.01E-04
1.32971	0.000255552	0.000149014	0.000181689	2.93E-04
1.34625	0.000251337	0.000143975	0.000176486	2.86E-04
1.36306	0.000245954	0.000139148	0.000171759	2.78E-04
1.38016	0.000238037	0.000134468	0.00016543	2.69E-04
1.39754	0.000228057	0.00012947	0.000158532	2.58E-04
1.41522	0.000216852	0.000124275	0.000154112	2.48E-04
1.43319	0.000205631	0.000119935	0.000151557	2.39E-04
1.45147	0.000196058	0.000116934	0.000147717	2.30E-04
1.47006	0.000188395	0.00011483	0.000142182	2.23E-04
1.48896	0.000182536	0.000113297	0.000137218	2.17E-04
1.50818	0.000179303	0.000112161	0.000134076	2.13E-04
1.52772	0.000179131	0.000111208	0.000131729	2.11E-04
1.54759	0.000182282	0.000110124	0.000129407	2.11E-04
1.56779	0.000187469	0.000108788	0.000128124	2.12E-04
1.58834	0.000191151	0.000108131	0.000127679	2.13E-04
1.60923	0.000191566	0.000108857	0.000126694	2.14E-04
1.63047	0.000190106	0.00011	0.000125193	2.13E-04
1.65207	0.00018906	0.000110069	0.000123991	2.12E-04
1.67403	0.00018875	0.000109059	0.000123679	2.11E-04
1.69637	0.000187715	0.000107873	0.000123704	2.10E-04
1.71908	0.000185489	0.000106828	0.000122803	2.08E-04
1.74217	0.000181764	0.000106299	0.00012133	2.05E-04
1.76565	0.000176074	0.000106362	0.000120153	2.01E-04
1.78953	0.000169012	0.000106014	0.000118531	1.97E-04
1.81381	0.000161459	0.000104952	0.000116407	1.91E-04
1.8385	0.000153412	0.000103576	0.000115178	1.86E-04
1.8636	0.000144651	0.00010152	0.00011475	1.80E-04
1.88913	0.000136782	9.88E-05	0.00011308	1.74E-04
1.91509	0.000130572	9.55E-05	0.000109083	1.68E-04
1.94148	0.000124821	9.19E-05	0.000104567	1.61E-04
1.96832	0.000118997	8.84E-05	0.000102275	1.55E-04
1.99561	0.000113632	8.56E-05	0.000103621	1.51E-04
2.02336	0.000109342	8.44E-05	0.000107901	1.51E-04
2.05158	0.000105345	8.40E-05	0.000111524	1.50E-04
2.08027	0.000100878	8.39E-05	0.000112264	1.49E-04
2.10945	9.66E-05	8.40E-05	0.000112049	1.46E-04
2.13912	9.35E-05	8.42E-05	0.000112314	1.45E-04
2.16929	9.22E-05	8.43E-05	0.000111971	1.44E-04
2.19996	9.23E-05	8.41E-05	0.000109111	1.43E-04
2.23115	9.43E-05	8.40E-05	0.000103587	1.41E-04
2.26287	9.79E-05	8.38E-05	9.72E-05	1.39E-04
2.29512	9.94E-05	8.34E-05	9.14E-05	1.37E-04
2.32791	9.58E-05	8.19E-05	8.59E-05	1.32E-04
2.36126	8.92E-05	7.90E-05	7.91E-05	1.24E-04
2.39517	8.26E-05	7.52E-05	7.18E-05	1.15E-04
2.42965	7.62E-05	7.01E-05	6.60E-05	1.06E-04
2.46471	7.05E-05	6.41E-05	6.16E-05	9.81E-05
2.50036	6.58E-05	5.84E-05	5.88E-05	9.15E-05
2.53662	6.12E-05	5.29E-05	5.75E-05	8.58E-05
2.57348	5.63E-05	4.78E-05	5.58E-05	7.99E-05
2.61096	5.11E-05	4.36E-05	5.21E-05	7.34E-05
2.64907	4.55E-05	3.97E-05	4.67E-05	6.59E-05
2.68783	3.98E-05	3.57E-05	4.05E-05	5.80E-05
2.72724	3.51E-05	3.19E-05	3.50E-05	5.10E-05
2.76731	3.19E-05	2.80E-05	3.12E-05	4.56E-05
2.80806	2.95E-05	2.36E-05	2.85E-05	4.08E-05
2.8495	2.74E-05	1.88E-05	2.61E-05	3.61E-05
2.89163	2.56E-05	1.39E-05	2.34E-05	3.15E-05
2.93447	2.46E-05	8.53E-06	2.01E-05	2.66E-05
2.97803	3.05E-05	2.78E-06	1.73E-05	2.53E-05
